,GSM3319036_Ovary Normal_eHormones,GSM3319036_Ovary Normal_eStromal,GSM3319040_Ovary Normal_eStromal,GSM3319041_Ovary Normal_eHormones,GSM3319041_Ovary Normal_eStromal,GSM3319042_Ovary Normal_eStromal,GSM3319043_Ovary Normal_eHormones,GSM3319043_Ovary Normal_eStromal,GSM3557960_Ovary Normal_eStromal,GSM3557970_Ovary Normal_eStromal,GSM3557971_Ovary Normal_eHormones,GSM3557972_Ovary Normal_eHormones,GSM3557973_Ovary Normal_eHormones,GSM4568674_Fallopian Tube Normal_secretory cell,GSM4568675_Fallopian Tube Normal_ciliated epithelial cell,GSM4568675_Fallopian Tube Normal_secretory cell,GSM4568676_Fallopian Tube Normal_ciliated epithelial cell,GSM4568676_Fallopian Tube Normal_secretory cell,GSM4568677_Fallopian Tube Normal_secretory cell,GSM4568678_Fallopian Tube Normal_ciliated epithelial cell,GSM4568678_Fallopian Tube Normal_secretory cell,GSM4568679_Fallopian Tube Normal_ciliated epithelial cell,GSM4568679_Fallopian Tube Normal_secretory cell,GSM4568681_Fallopian Tube Normal_ciliated epithelial cell,GSM4568681_Fallopian Tube Normal_secretory cell,GSM4568682_Fallopian Tube Normal_ciliated epithelial cell,GSM4568682_Fallopian Tube Normal_secretory cell,GSM4568684_Fallopian Tube Normal_ciliated epithelial cell,GSM4568684_Fallopian Tube Normal_secretory cell,GSM4568685_Fallopian Tube Normal_ciliated epithelial cell,GSM4568685_Fallopian Tube Normal_secretory cell,GSM4675273_Cancer,GSM4675277_Cancer,ov_GSE184880_GSM5599224_Ovary Normal_eHormones,ov_GSE184880_GSM5599225_Cancer,ov_GSE184880_GSM5599226_Cancer,ov_GSE184880_GSM5599230_Cancer,ov_GSE184880_GSM5599231_Cancer,ov_GSE213243_GSM6576367_Cancer,pan_blue_hgstoc_SOL012_Cancer,pan_blueprint_ovary_scrSOL004_Cancer
VCAN,8.499121,2.3939068,1.601423,3.4902158,1.5426916,1.8576202,4.916945,3.4834971,0.55504686,0.69265205,8.463358,9.784098,3.6934893,0.023071546,0.067626014,0.023107069,0.031752706,0.0076591354,0.0,0.055342887,0.005720803,0.005080891,0.0,0.03689035,0.0015020481,0.020401184,0.0,0.08653224,0.0624336,0.03592148,0.033438616,0.47038168,0.071606226,0.69280523,0.011315071,0.01139272,0.10328228,0.018993039,0.005328031,0.13638116,1.5066618
FAM81B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027233984,2.455112,0.06299073,1.9366499,0.050641347,0.021603275,2.169348,0.049340285,3.4400525,0.1300684,1.940548,0.039029885,2.8436139,0.11346073,1.6886961,0.0,2.4476871,0.008641661,0.0,0.0,0.0,0.05211777,0.013947846,0.029747276,0.00096384407,0.2232014,0.0011568528,0.079918586
PPP2CA,0.7103607,2.5119643,2.858696,1.2866186,3.6625712,3.771048,0.8064535,2.7878351,3.8592749,4.2608476,0.8781395,0.91227794,1.058312,0.4343572,1.0720463,0.48318756,0.7393679,0.7006478,0.49438816,1.2089531,0.79492486,0.7754687,0.72968477,1.3178322,0.894815,0.656334,0.48410952,1.382944,0.8099092,0.48286116,0.34972683,0.7350171,1.1545348,0.57741827,0.58790046,0.6229709,0.701601,0.7411647,0.39818785,0.65058815,1.0790483
UBE2B,1.352434,4.213695,4.332765,1.5726364,4.0134726,4.4270267,1.5331361,4.2959595,4.4631767,5.20567,1.0806943,1.2977685,1.2624482,0.7267514,1.5351322,0.8077501,1.2982781,0.81004333,0.6482099,1.4483227,1.2327411,1.0154324,0.65481085,1.4339358,1.3180972,0.7759473,0.5893464,1.9111633,1.1306006,0.4978112,0.60888636,1.1677574,1.0753969,1.374386,1.3979123,2.0648992,1.798471,1.202887,1.0861912,1.3473643,1.0610745
NME5,0.07898751,0.095237896,0.124911144,0.18870485,0.13752341,0.11475931,0.20345214,0.14992237,0.23814957,0.28395358,0.1166134,0.13328499,0.25064772,0.12789568,3.960915,0.4985595,1.8216624,0.12780367,0.3387586,2.6395664,0.3534606,2.9740212,0.27201575,3.4723728,0.3721189,3.1341426,0.23103766,2.9965112,0.39362308,4.7676187,0.30023935,0.03847242,0.060780607,0.06184573,0.08133925,0.18971902,0.035846837,0.09052607,0.10009813,0.054961808,0.2503426
ETF1,0.5574287,3.1980407,3.3491528,0.5157345,3.2137575,1.9356759,0.39233556,1.3325299,4.418784,4.240659,0.27606618,0.44841987,0.43099302,0.3862965,0.5781257,0.32585585,0.5003613,0.4849166,0.42475453,0.7281934,0.7520264,0.5288911,0.75088036,0.57291675,0.6491285,0.4776289,0.83459353,0.730957,0.5334491,0.5625651,0.48260337,0.5233129,0.7384021,0.64704186,0.6142982,1.155372,0.62161773,0.603635,0.40999496,0.40132236,0.36008176
CYSTM1,0.1327935,0.5489467,0.6252251,0.08865968,1.015686,0.6655407,0.21370792,0.27080974,0.8323225,0.9273521,0.18305545,0.08578777,0.25775966,1.191329,6.27694,1.0052614,7.2051716,1.1208404,2.0176952,4.67749,2.563738,5.9710555,1.3826385,5.0616684,1.4536475,6.3555164,1.9067838,7.0052032,1.465007,7.150095,1.5677248,0.6138616,1.5401819,0.9499143,0.77013814,1.8900815,1.2343088,1.0750798,2.6766276,1.4824923,1.3121508
IK,0.71681225,0.7883503,0.44116655,0.98248816,0.42501518,0.6750008,0.8499958,0.28970298,0.8403606,0.92628163,0.6711538,1.0576103,0.76808894,0.42196253,6.0503035,0.96455747,9.462807,0.8394311,0.44505432,4.3764367,0.55158633,8.290032,0.8824073,5.0881267,0.31038505,6.8194704,0.8200802,3.86018,0.6284278,8.076866,0.93279475,1.0415586,1.2711112,0.65343976,0.7870182,0.97332704,1.0447384,0.8923208,2.1043923,0.7944657,1.284429
ARHGAP26,0.044289444,0.075919166,0.1435582,0.0068481374,0.24936657,0.22831325,0.013620994,0.07273975,0.020470057,0.09189923,0.028175863,0.022839917,0.019683188,1.4565744,0.20751454,1.496542,0.22117348,1.370524,1.2956213,0.38369146,2.122435,0.3290747,1.6279466,0.36044726,1.9113133,0.3625318,1.7940518,0.590388,1.5994657,0.35810244,0.5486572,0.14108178,0.07852113,0.08991356,0.40140682,0.25809819,0.18119025,0.45761687,1.0217872,0.06000226,0.057356548
DPYSL3,2.3276548,1.823144,0.98776835,0.9222285,1.2067909,1.3025066,1.2376609,1.3697686,1.0559832,1.0016543,1.8466579,5.8026085,1.3138036,0.30634093,0.12861027,0.21262828,0.029539756,0.12829225,0.084971085,0.038760237,0.33342063,0.0461041,0.656356,0.050585564,0.12758699,0.040361024,0.5748135,0.018683953,0.13334388,0.0058770743,0.16643779,0.54178476,0.10982336,3.665359,0.51425964,0.22957055,0.43994272,0.24194795,0.040317178,0.42302853,0.1352044
CD74,4.0854564,1.8580905,0.38674083,0.6958348,0.25283402,0.39413387,1.005122,0.38732994,0.29725102,0.5006967,4.192259,10.068704,1.2268836,23.190702,1.7665951,1.6672295,2.3922172,6.26884,20.755322,5.639058,10.435322,8.23962,26.007898,3.7252696,5.2068744,6.894637,20.97752,4.388643,5.892956,3.1543467,3.511408,11.708113,2.2075164,0.092939936,15.383065,2.5640893,2.9027686,25.42018,14.052025,3.4777968,0.88366127
RBM22,0.8488856,3.1379614,1.7654537,0.44259974,1.6418202,1.3812082,0.4572443,1.1296626,3.8077445,3.6017127,0.3386638,0.37220547,0.4849489,0.24477234,0.31598228,0.3046157,0.3191783,0.47920844,0.48750773,0.21874072,0.36146158,0.42520276,0.6591299,0.3121558,0.42448306,0.43192422,0.7667243,0.21428168,0.32066956,0.28733042,0.42209777,0.50287884,0.4034867,0.39421576,0.50666565,0.42739764,0.44149202,0.37701833,1.2586925,0.24725991,0.5380696
GPX3,4.6809645,6.2680697,1.0939167,1.2957509,1.4951345,2.7789843,9.495061,5.0653152,0.71184343,1.3572307,2.7478807,11.177631,2.0115407,0.82187974,0.14740111,0.079699315,0.23365854,0.32168555,0.5626415,0.27838328,0.103199646,0.23583937,0.5057875,0.1250666,0.0,0.13278437,0.50019693,0.47655562,0.05418881,0.22453736,0.012362717,1.7690718,1.298581,0.24352813,0.35952362,0.4494844,0.57693374,1.616771,0.1827379,2.3826404,1.546508
ANXA6,4.054449,2.5635571,1.9577643,5.8351493,1.5592961,2.2589936,2.5515456,1.1896012,2.107457,2.58884,4.3224034,2.8307507,5.8499312,0.24943472,0.2727785,0.28923368,0.18809244,0.12695707,0.22686984,0.4524286,0.5359326,0.4403167,0.36022067,0.28980765,0.266996,0.39958164,0.4386128,0.22799316,0.34915438,0.2882889,0.7286353,0.32296678,0.123010606,1.2457998,0.06589533,0.63844496,0.3994247,0.09307691,0.081861034,0.12637308,0.79028493
SPARC,1.8763682,1.2526425,1.6388686,0.91869265,0.9001409,1.5665463,0.82328874,0.95555174,1.63106,1.6363184,0.9295189,2.1115336,2.0210402,0.044253837,0.21101321,0.24786054,0.071206145,0.055503935,0.008559203,0.5330967,0.5243956,0.08087149,0.07472746,0.11355942,0.1449513,0.07816758,0.045324605,0.008525633,0.0,0.23574437,0.2656908,2.6438422,0.77333975,10.960953,0.13946712,0.30673352,5.4754786,0.053867973,0.02024942,3.0680978,2.7361605
FABP6,0.0,0.014768234,0.015955076,0.020751715,0.0,0.0,0.01747436,0.0,0.0,0.0029151367,0.015881492,0.002989792,0.0074453074,0.019297957,4.45696,0.098103985,2.590735,0.058809057,0.0,3.928661,0.1115393,5.8286905,0.1896007,3.0293026,0.01061047,4.679866,0.16194981,2.5663211,0.020927865,3.3382387,0.0026748867,0.008582526,0.119125776,0.22378628,0.0,0.17241973,0.29015315,0.016456496,0.06302145,0.045379546,0.22868672
PRELID1,2.1936498,1.2095232,0.8045959,2.6875856,0.6290064,1.2108661,1.7969627,0.49630153,0.9081225,1.2523056,2.1137307,1.5371164,2.2047732,0.925726,1.319208,1.1253643,0.812293,1.112121,0.13905114,0.89311075,0.96603733,0.149213,0.38167018,0.97313285,1.1897244,0.14225431,0.25721845,1.1561279,1.4911803,0.1719598,0.18420497,3.8519087,8.288294,3.2870774,1.4723495,1.8408761,1.2275507,2.0692353,4.900225,2.4492803,3.5963197
SCGB3A1,0.008610168,0.0,0.0,0.0,0.0,0.031119337,0.03967442,0.036159687,0.0,0.0,0.0,0.023596823,0.0,0.46943322,3.6574552,8.238687,0.15956154,1.6979232,0.98794925,0.1396634,3.413169,0.0015900299,0.17995209,0.09996232,2.7976995,0.009314676,0.13502175,0.08603825,4.438723,0.0379999,0.34410572,0.068098284,0.055894904,0.0,0.11601389,0.1485931,0.16218378,0.08491969,0.008642982,0.069355085,0.26035324
GMNN,0.32122952,1.4409786,3.2262237,1.017022,4.227197,3.007726,0.5419335,2.797566,4.5230336,5.2155476,0.52114743,0.33555397,1.2909323,0.26561996,0.6609292,2.1409426,0.46051478,0.536606,0.2923502,0.41859847,0.4822146,0.5348925,0.31839025,0.25760403,0.39703074,0.4653642,0.56544936,0.23824923,0.24710892,0.09636294,0.26796508,0.61721796,0.43361214,0.09943687,0.069760635,0.16551706,0.20052232,0.3726303,0.20215966,0.20039628,0.51216406
TUBB,8.445683,6.378393,4.95235,15.228194,5.5127153,5.139433,8.777894,4.420625,6.092928,7.7287,7.3776774,8.278592,14.92244,0.86244303,0.8216384,1.9212682,0.7925418,1.7762382,3.426705,1.1858423,3.3108444,0.7533419,1.6094722,0.82222676,3.0793374,0.6943095,2.6493928,0.6555732,2.8699722,0.8540943,4.4279256,5.5460763,9.691829,3.9466794,1.5202492,2.7368028,6.578812,3.5965369,2.544992,4.6312904,11.558396
HSPA1A,5.3884025,37.22454,42.335247,3.5146487,51.699135,38.074596,6.1336,68.59496,15.017921,15.038883,0.09354926,0.21352834,2.1568768,6.857914,2.3851163,2.0882475,8.321924,4.645302,5.5710025,6.265403,10.797323,2.407523,2.114379,5.5049524,12.962552,1.0177913,1.9310338,14.029274,9.859088,0.6631604,0.6947983,2.9666035,1.0723561,0.76248693,10.639208,4.179022,20.994837,10.166955,2.1665184,0.3801705,0.0
HSPA1B,1.0835844,5.44714,25.385157,3.313301,28.60779,27.121178,5.108468,46.81657,3.1213367,3.2148645,0.074781865,0.07831066,1.2249268,5.4767313,5.5897837,3.0888555,17.904812,9.588155,6.2477384,7.1831822,7.47931,9.73746,8.116704,5.7102504,9.646898,7.5156813,8.408344,10.514031,6.0426855,3.4175882,1.9439487,0.36978966,0.5711975,0.37676683,7.129911,1.5643834,7.080107,3.996975,0.6024495,0.9390897,0.33018866
SLC44A4,0.0,0.0,0.0,0.0,0.0076163835,0.020668121,0.0018172528,0.029427618,0.004504573,0.0,0.0,0.0,0.0058412603,0.26829287,2.2836587,0.5873399,2.982677,0.20110373,0.2445228,3.6041431,0.32664996,4.4440928,0.33441058,2.5797553,0.16381986,4.312132,0.26220325,2.5736597,0.18992592,1.7892392,0.12763533,0.23825017,0.035376545,0.0,0.49375173,0.6137248,0.239772,0.82314366,0.4000206,0.08453937,0.03015282
HLA-DRA,1.9620417,0.83472085,0.025521517,0.099865004,0.06297773,0.071948454,0.32726645,0.16096416,0.15971169,0.2482813,2.2014377,4.658124,0.42455944,13.779283,0.50185937,0.79900897,0.7026147,2.918437,5.947628,1.4388459,2.9266474,2.5256357,6.932651,0.66660845,1.6170051,2.1249452,7.071461,0.8702078,1.8996886,0.55914617,1.0511267,13.398051,0.8387686,0.47188336,4.063277,2.214187,1.7584901,12.376486,3.7914755,1.0979937,0.34365597
HLA-DRB1,1.232974,0.44557017,0.17272024,0.26672983,0.13513076,0.23116545,0.12693267,0.11954659,0.1281822,0.15916637,1.172802,2.7736042,0.4134628,6.277792,0.3856796,0.4914683,0.37032855,1.7878484,2.90726,0.7268132,1.6710353,1.6717327,6.5013494,0.42583138,0.7047689,1.2687931,5.408599,0.5321321,0.78850126,0.10550646,0.717302,7.756723,0.1069893,0.106100164,1.1200615,1.988186,0.80279994,2.1988528,3.6148462,0.83499944,0.23880634
RPL10A,29.173872,31.943913,21.279057,24.928053,22.690851,23.685413,28.109735,23.836632,20.819763,19.04544,19.26619,10.439801,19.108486,41.261112,16.123055,30.271513,16.225386,51.382996,51.203304,12.217332,20.24168,12.862054,26.013802,12.101926,23.170639,14.408414,38.477783,12.773671,37.87106,19.826456,54.815704,21.527313,17.308004,23.16215,5.1674275,12.688039,13.603216,7.3268647,14.403852,39.469788,35.890667
RSPH9,0.0,0.0050926683,0.012863909,0.0,0.0,0.0,0.0,0.0,0.006532515,0.014425631,0.04485942,0.013780614,0.0372101,0.02309288,2.1053665,0.0528574,1.6010242,0.05182207,0.0035043096,1.8701007,0.01649072,2.0966253,0.072763026,2.0639663,0.005398325,1.8709682,0.07108098,2.5094233,0.04897498,3.5462487,0.04597567,0.008316915,0.0,0.0,0.016458092,0.00024234806,0.0013196887,0.0007274387,0.20622367,0.024594486,0.0
HSP90AB1,16.735817,53.380775,46.34575,11.238348,50.973106,40.933292,9.453273,47.51811,44.831856,38.79459,6.580077,7.0504146,10.992199,11.755393,11.368121,6.8257403,17.657372,14.60619,10.771573,7.4839587,7.2607512,7.690779,9.759449,7.179509,6.778824,7.6806097,10.492904,7.8510294,7.826386,11.451996,12.8412895,64.76343,8.864446,16.741295,7.4612417,9.344042,22.946394,11.954948,16.659708,9.874241,15.464684
CRISP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.236553,4.8298388,64.47101,1.1890507,11.752119,10.921578,1.4473615,38.567696,0.8869019,16.754183,1.4252864,36.94057,1.2903643,26.390865,1.53535,36.350975,2.2626102,37.977406,0.0,0.014702342,0.0,0.023044063,0.0018007815,0.0,0.004254489,0.0,0.012874347,0.0
EFHC1,0.39880696,0.10344219,0.21702133,0.21242197,0.08984144,0.15520838,0.21918358,0.07821142,0.11519182,0.07551446,0.26231897,0.15547207,0.2675521,0.3713473,2.2537823,0.42203277,3.25598,0.33701804,0.42368087,5.9144936,0.93933743,5.3800783,0.5685309,5.106182,0.64140725,5.579522,0.45078832,7.886499,0.4393429,3.5611079,0.20992945,2.2763355,0.5224317,0.30024114,0.24251932,0.15745434,0.5389978,0.16236699,0.65563524,0.41623822,0.7513275
GSTA1,31.605347,25.24657,10.625539,21.468779,11.579367,12.795764,21.716719,12.010961,8.586379,7.365604,12.334727,16.450058,7.3286843,0.02776529,4.0575457,0.15539494,5.545187,0.06120346,0.10107496,1.6420097,0.028659346,2.5753796,0.10662658,1.3684413,0.020255186,3.6572912,0.2963079,0.89079535,0.066831574,8.008243,0.13895534,0.030851686,0.0,10.657644,0.011779732,0.36604416,0.017510232,0.11195571,0.01267893,0.05231763,0.19835117
GSTA4,8.110497,7.860822,1.5467689,2.8185692,1.5953466,1.482017,5.2037835,3.4702673,1.657656,1.8625302,5.516233,3.7977438,4.003762,0.16261676,0.22387855,0.25197184,0.14039527,0.095826805,0.31012344,0.14551999,0.19775665,0.2091775,0.13539088,0.19853348,0.19767891,0.22190265,0.18002431,0.20766419,0.20903318,0.31803834,0.31961444,0.03713583,0.0652547,4.374508,0.046897642,0.09747718,0.23327307,0.10862426,0.19368336,0.07864789,0.45648453
PTP4A1,0.7091216,3.4305668,5.3781996,0.66009116,6.019165,4.580549,0.7729057,3.956951,3.079161,2.7651892,0.47888097,0.65736485,0.453665,1.0579808,0.9721108,0.63925827,1.4813488,1.0359669,0.62036544,1.8290931,2.362086,1.0109237,0.75149846,2.1218743,1.9024048,1.0107133,0.6054697,3.9485624,1.6486542,1.3152682,0.63996315,0.55797285,0.34121016,1.2306443,0.29216996,1.4467505,0.94436324,0.7734394,8.850434e-05,0.39859062,1.3118955
EEF1A1,52.7105,61.666687,37.671165,32.676296,36.838764,35.622726,39.129692,32.098267,41.0294,34.726734,35.571476,70.753456,37.841297,110.60083,48.539616,87.16081,36.46043,95.48835,137.36343,42.50771,76.33685,47.819187,101.24016,46.232086,82.52172,52.43179,122.325035,39.92989,83.657036,48.399197,103.75719,31.16631,31.341772,69.17322,19.8295,44.748444,31.595398,38.047882,45.198463,85.47347,107.69565
HMGN3,0.91694903,0.71420413,1.2933713,2.9651854,1.1465719,1.1816853,1.6918563,0.885624,1.6171292,2.012358,1.6656342,1.4389441,2.3902783,2.8563566,16.5318,4.675023,9.373924,2.3662229,2.6866708,15.744412,3.4641936,17.998577,3.3027039,19.968327,4.722941,16.947826,3.8702948,19.454472,5.9905834,15.53967,4.4527507,4.5271454,4.0462065,2.8792372,1.6824352,3.1193097,3.2227836,2.4322882,1.7999429,4.7123203,4.631042
PRDM1,0.22027569,1.5530283,2.3179545,0.040291615,2.397447,3.5194864,0.26147363,2.1918435,1.8225944,1.6312132,0.04154519,0.27309847,0.057700813,0.08904377,0.4814433,0.031805594,0.21965118,0.2070368,0.036539663,0.0864533,0.014083593,0.10993312,0.03288619,0.15032099,0.03383495,0.10108218,0.036161266,0.21518458,0.11108047,0.15186322,0.012061998,0.08485351,0.08977832,0.0029476713,0.037690226,0.006071322,0.01049915,0.031426094,0.0083038,0.016647872,0.120112926
CD24,0.03911595,0.027023567,0.029096482,0.0,0.0,0.0,0.046394102,0.0,0.006937392,0.003953237,0.0076444377,0.0905371,0.0,5.3735743,14.040277,12.192892,8.336119,2.3805614,3.5963907,5.1581726,4.5703816,7.223839,2.6094997,6.648069,3.6837335,7.641915,2.9168127,11.584185,3.6459186,7.885056,2.8067648,6.458952,11.06826,0.44902274,3.338093,10.466175,3.1066675,3.5442023,10.787535,10.0299,3.9182978
FAM229B,0.3420654,0.24165006,0.39051262,0.6857635,0.17024022,0.38323155,0.75221616,0.2853781,0.31832165,0.3088176,0.545646,0.23365352,0.66922605,0.29329932,5.826475,1.3255019,4.3092303,0.33689627,0.33297095,2.9632156,0.15659767,3.0603147,0.1639868,3.6761131,0.23947294,3.0865152,0.16393417,4.2794356,0.5340463,6.392007,0.3718886,0.2919505,0.1495155,0.23236147,0.0641832,0.20255402,0.15734701,0.051541388,0.49280256,0.28000343,1.470749
HEY2,0.89789647,2.586326,2.2457337,0.66306424,2.3223097,1.4093479,0.41296393,0.8396068,4.7943325,5.069017,1.179903,0.26344255,0.97968054,0.20842777,0.40313116,0.2656308,0.43861622,0.27552384,0.07590975,0.41248685,0.16314305,0.3203082,0.14929357,0.57238597,0.19286613,0.36326435,0.1525812,0.53012997,0.2111186,0.28739285,0.07396177,0.018236294,0.18173888,0.018263157,0.16506119,0.2653812,0.020002296,0.11522816,0.057439633,0.17505658,0.048335794
CCN2,3.4913468,6.431108,16.955097,0.97454053,17.377253,16.587196,2.6918929,28.823505,16.38007,11.1823435,0.49071407,5.787402,0.33037746,5.567643,5.8041463,0.5355064,6.1055946,1.8028141,1.4708507,2.0776439,1.362248,1.2667618,1.664042,2.2245042,0.28236032,1.5939031,1.8173677,9.086382,0.18103026,1.0861858,0.60989386,3.5041156,0.08770647,0.29634592,0.9567956,2.5327485,4.3190575,1.0024078,0.3154775,0.4884226,1.1626277
RPS12,17.43663,20.223692,24.091984,24.2127,24.657166,22.668869,24.49008,19.416033,23.4847,18.487934,18.48311,12.406573,16.970081,87.91526,16.53135,54.23874,21.260324,86.246124,108.407524,15.194192,36.512054,13.931701,44.457848,13.962963,46.24012,16.578062,64.89839,15.338448,80.09943,20.519781,99.80536,17.339407,23.764101,49.96483,8.941538,73.73239,34.998505,9.912846,31.644308,85.0365,132.94524
SGK1,0.7300011,3.2749016,8.378273,0.4809662,6.2707005,7.380649,0.49135497,7.9921374,7.560064,5.5267143,0.15515973,1.3140671,0.26354265,0.9426145,0.6171489,0.39484125,0.9843423,0.80376536,0.6389351,0.27536282,0.6428399,0.25622723,0.44015557,0.25156486,0.79849607,0.2218061,0.41523343,0.90203345,0.60683626,0.31842956,0.7277299,0.6593549,0.9506397,2.1548848,0.52631503,0.3579198,0.1813808,0.13710374,0.089004956,0.1450193,0.05537444
PERP,0.017690958,0.029237458,0.05882823,0.0,0.007343327,0.0,0.0,0.0,0.018587312,0.013537157,0.015774494,0.022360526,0.0,1.371515,8.108322,1.5337051,5.550504,1.453129,0.40791422,6.4450655,1.5805362,3.707222,0.99038535,6.667927,0.9206662,3.3581376,0.8945705,7.4765263,1.3853831,3.2593334,0.41507694,0.57143724,3.1774392,0.0,0.81584847,2.5931003,3.1430664,0.8409478,1.4545285,1.9949492,1.6620133
CITED2,4.140775,16.119919,19.374796,1.2007859,16.628214,23.093887,6.6931067,29.149551,19.179623,18.182154,1.4545108,3.8530715,1.3781532,1.5502982,1.7234015,0.6205323,3.3362741,2.1230402,0.22478406,1.6095983,0.7702343,0.38094342,0.18707673,2.3706822,0.6979577,0.38867682,0.2567325,4.1197166,0.7007931,0.5426017,0.11650041,0.782153,0.5051187,1.1237723,0.4450767,0.5793637,0.6086513,0.33353552,0.17137218,0.87846404,0.75014406
CCDC170,0.0,0.02099123,0.092751384,0.026295487,0.01036892,0.04127044,0.053473726,0.023121089,0.0688705,0.06949284,0.024229387,0.005603337,0.040820237,0.39752126,3.0355437,0.3692514,3.9134734,0.28499657,0.2543496,3.3727877,0.6312765,4.0525928,0.37277794,3.4578612,0.2645399,3.8043897,0.35460675,3.7123485,0.18414871,2.8803623,0.3596096,0.018806824,0.026650742,0.0,0.22900356,0.23314737,0.014065725,0.022185886,1.4843638,0.015850818,0.0
SOD2,0.4740046,1.4533515,0.92848974,0.37109077,1.0312598,0.72369146,0.32347757,0.3912656,1.864119,1.8692818,0.25862592,0.18593942,0.2896254,3.7026298,0.6756084,0.4560431,0.7608529,2.0753076,3.6660256,1.2836368,3.4766095,0.72415656,4.5300016,0.9132391,7.6265793,0.6391193,5.318761,1.5085576,5.375476,0.9898335,3.0793157,1.1688157,0.33899045,0.9265855,2.9648938,2.3951745,1.5143008,2.832314,0.43120188,0.37998176,0.373703
TCP1,2.1536257,9.0009365,7.028064,1.2768832,7.4476013,5.9554644,1.3657277,7.4775105,7.3459077,7.6547785,1.2230175,1.2419595,2.323073,1.0498915,1.4712013,0.76069224,1.1317276,0.7565184,0.7339934,1.2443864,1.1337495,1.2299341,0.97178555,1.1169086,1.3668741,1.2615589,1.0602429,1.1244698,0.95380366,0.9883844,0.7504963,0.89873344,0.8884208,1.6079385,0.8043135,0.8139534,0.83691555,0.74658453,0.4900772,0.8032206,2.5974205
MRPL18,1.4467788,5.672755,11.79838,1.5071347,11.598848,8.200958,1.5454153,14.916583,4.9299593,6.2302594,0.8081459,0.6083131,1.216732,1.0672663,1.6035887,0.8292097,1.2354833,0.68315566,1.1807547,1.4513543,0.9571549,1.5384974,1.0837328,1.3185347,1.6322324,1.5816436,0.9846732,1.5278512,0.9137275,1.4045235,0.8076127,0.8064548,0.974255,1.7600945,0.4206611,0.81998533,0.6032429,0.6246913,0.55912113,0.63129187,0.95210093
RNASET2,1.0245602,0.5404505,0.06178869,0.3550278,0.28191718,0.42434835,0.41607165,0.19509533,0.19913737,0.2079423,0.38643152,0.35363245,0.2793397,3.8143148,3.2958012,9.049208,1.6385901,5.136157,0.8261958,1.2453656,6.8037777,0.44227454,1.6459613,1.273432,4.314087,0.4980204,1.312703,1.5020933,4.0124407,0.41873172,0.7775026,2.9515288,4.0465536,0.27471074,0.8688594,3.3605404,1.092116,1.5863713,2.5140376,2.3232753,2.3416467
ZFAND2A,0.5104486,3.6946464,13.389829,0.5709812,10.788096,10.768967,0.7455493,8.858004,9.448406,7.9722223,0.1740574,0.2114159,0.16802238,0.29977685,0.3584497,0.21867481,0.6454584,0.18550807,0.5155732,0.83221316,0.3084483,0.43127498,0.42798606,0.8141376,0.5002008,0.40716034,0.5449216,1.1187772,0.06641449,0.056448475,0.2531624,0.30809692,0.113047026,0.086006954,0.112784065,0.3377653,0.19047204,0.15152344,0.29981577,0.13254721,0.20195955
AGR2,0.0,0.0,0.0,0.0,0.008509841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135834,18.440372,8.459856,22.714466,0.68552905,0.758631,22.899586,9.005491,22.579912,1.0228288,20.182335,6.0353928,30.542599,1.888502,16.003656,4.9366574,16.06614,5.561106,0.01912935,0.0,0.0,0.00950706,0.8316522,1.7571036,0.09698922,0.057236563,0.029055042,0.6544446
AGR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0327919,19.064983,4.875061,9.191111,0.45412615,1.0823052,26.9639,5.378501,31.62827,3.4050708,21.426405,2.7696686,26.539091,3.7049136,17.970394,2.0091674,18.094606,2.3465898,0.07028293,0.039081078,0.0,0.020385563,0.07729783,0.2884983,0.010894839,0.35181805,0.13984928,0.028880028
CYCS,1.1895646,4.8168583,5.678957,2.2496047,6.6963263,4.679295,1.2865372,5.199695,8.583347,8.80247,1.2512959,1.243001,2.0401163,2.215817,1.62845,2.343204,1.1512629,2.3918092,2.8593583,2.223764,3.0619712,1.8419521,3.4036117,2.524376,4.6699376,1.6471463,3.4041715,2.647416,6.235718,2.119499,3.7280016,2.9155853,3.9924643,4.3972073,2.5505848,2.481112,2.0192935,2.4739182,1.9110488,2.668181,2.7628396
TAX1BP1,1.0462519,3.963387,4.0718017,1.1192269,5.623134,4.5616436,1.3891834,5.114331,5.1224604,5.90455,0.98548216,1.0784489,1.1572815,0.64916015,3.6451619,1.1105863,4.5667944,0.77730584,0.54670566,3.909002,1.194537,6.604159,0.9213414,3.5739014,0.81794095,5.5925894,0.99106896,3.372067,0.879223,5.029338,0.9395157,0.9648704,0.69332653,2.0425353,1.3073404,2.0955825,1.1492832,1.7234405,2.536341,1.2059556,1.232107
